486,1,6,25,1,2,66,1,12,0
2,583,0,9,2,0,4,0,0,0
6,0,438,7,99,1,48,0,1,0
18,9,5,516,28,0,21,0,3,0
0,0,44,15,496,0,42,0,3,0
0,0,0,0,0,560,1,21,4,14
62,1,59,11,61,1,396,0,9,0
0,0,0,0,0,29,0,548,1,22
0,0,2,2,5,6,8,5,572,0
0,0,0,0,0,6,1,15,1,577
