476,0,7,11,1,1,103,1,0,0
1,582,1,11,0,0,5,0,0,0
3,0,499,9,47,0,40,0,2,0
12,1,4,539,18,0,24,0,2,0
0,0,50,18,503,1,27,0,1,0
1,0,0,0,0,580,0,13,1,5
41,0,41,12,27,0,476,0,3,0
0,0,0,0,0,8,0,582,1,9
3,1,1,5,3,3,5,3,576,0
0,0,0,0,0,6,0,17,0,577
