515,1,2,10,2,0,65,0,5,0
0,587,2,9,0,0,2,0,0,0
6,0,506,8,38,0,40,0,2,0
7,2,3,553,17,0,15,0,3,0
1,0,54,20,487,0,37,0,1,0
0,0,1,0,1,585,0,5,2,6
49,0,40,12,25,0,469,0,5,0
0,0,0,0,0,21,0,566,2,11
1,0,3,1,1,2,2,0,590,0
0,0,0,0,0,3,0,14,0,583
