519,2,4,17,2,0,53,0,3,0
0,583,2,12,0,0,3,0,0,0
7,0,487,7,68,0,29,0,2,0
12,3,5,541,21,0,16,0,2,0
1,0,33,15,523,1,26,0,1,0
0,0,0,1,0,584,0,10,1,4
70,1,38,17,40,0,431,0,3,0
0,0,0,0,0,15,0,575,1,9
5,1,2,1,4,2,2,2,580,1
0,0,0,0,0,11,0,18,1,570
